Day,StockPrice
114,106.09027858664058
115,101.75388087577318
116,103.9145347869532
117,104.22385571010592
118,102.03905673016924
119,103.59695612252943
120,104.23292647526873
121,103.16107519069439
122,100.2291287505673
123,103.04410805178063
124,105.1200999978502
125,101.09788407680989
126,102.20743735933621
127,101.65608099344308
128,106.24459218518916
129,103.91032580934225
130,103.400326431943
131,101.06523193310423
132,103.70321860685797
133,101.2957058263599
134,102.72767793014086
135,101.41196502668639
136,104.0561588085622
137,103.87610351395703
138,102.3259486199434
139,103.55417835661223
140,100.59565522535956
141,99.81887084182986
142,103.69977164864841
143,103.17393185179154
144,104.13023870742026
145,107.64605067525207
146,104.78829967235055
147,101.09327006296606
148,105.17251510987464
149,100.32622989856023
150,102.05443182367728
151,102.86066822597871
152,106.4433813346442
153,101.54672471518451
154,101.40288972496388
155,102.87838813336634
156,101.76785688825763
157,105.36759944470766
158,100.97397254597229
159,100.85840000474124
160,102.29719271359171
161,102.19625710388401
162,107.07086898580472
163,105.13012299770699
164,103.42585396718718
165,100.81934410431401
166,104.97839827147656
167,101.30869228190637
168,100.23902488465261
169,105.72406417016862
170,104.00132068455378
171,105.22857731376615
172,104.04373247015457
173,105.13934914103153
174,102.14304070083404
175,101.39600335370834
176,104.84706836572957
177,101.89644339719267
178,102.1435396333654
179,102.63094367460215
180,103.59632948442557
181,102.8727387831248
182,100.85017237514796
183,102.33217939237299
184,99.1919439719823
185,104.90854006187918
186,100.47328149969874
187,101.48794251355795
188,103.82034442560507
189,102.25618600491416
190,106.8406315378784
191,101.18817145857922
192,104.32726249214709
193,103.73386309977579
194,101.49550219381801
195,104.89749539667932
196,103.52709469572093
197,105.43300610239552
198,105.55566327200096
199,108.25434911212288
200,106.62014761041604
201,103.22793474527587
202,103.50673895043532
203,106.20400751980122
204,105.33439891316134
205,105.32330969211729
206,100.82830176732253
207,104.03272081431564
208,102.62446240638188
209,104.6795165024653
210,103.94250148601192
211,105.97828688719572
212,104.81148411539229
213,105.76881399503878
214,103.28242199853057
215,102.34546150030955
216,103.4333401084713
217,104.23847577612868
218,105.04988877387328
219,108.82926345671794
220,104.24518302200872
221,102.43685057555173
222,103.67581172138635
223,103.45960942864255
224,105.36878180342863
225,101.3432336416669
226,104.57035177432347
227,104.77583224191198
228,104.94616384716646
229,103.30614343841572
230,104.04389707535557
231,101.69057479638452
232,103.57100401236367
233,103.490859041221
234,105.42761131361868
235,102.30206656325151
236,106.19573877839215
237,107.64121371866446
238,100.53116750538872
239,105.54253877815891
240,106.06271194776791
241,103.45288715212723
242,103.95207362905666
243,104.49970285055697
244,104.18871965309113
245,104.18510350276155
246,101.46994044464239
247,107.14542035552608
248,107.01879409566524
249,103.25161856059047
250,101.96427903741599
251,105.95802847144111
252,103.78308418083235
253,105.23731819038568
254,104.33349707909535
255,106.3739637365549
256,106.39910707921386
257,103.57712679403011
258,102.28029656593966
259,101.89984073973748
260,106.3051594474331
261,102.72535539086222
262,104.10810444275221
263,103.94776231242257
264,105.05389899320032
265,101.30510709433122
266,105.57384690923327
267,106.2626846277799
268,105.4103494390598
269,104.63032539241483
270,105.46548029080314
271,106.08734458928319
272,99.76262800788288
273,109.23818940872016
274,106.12509232362149
275,104.05861897987926
276,104.60004940694465
277,106.38794923686363
278,105.18675680708273
279,101.37608419671946
280,109.58491671232305
281,105.25331690874104
282,107.5332002226498
283,104.127200988246
284,108.6024899517038
285,106.1208476214544
286,106.784261520441
287,103.49446990072468
288,108.02565913400952
289,107.00138591186868
290,108.24381214308937
291,104.4023037053614
292,104.71477273449655
293,110.30299748625535
294,103.59345850426105
295,105.45990571320728
296,108.02389167741232
297,105.96385156484759
298,106.95259047253262
299,105.00605531137971
300,106.56332414267021
301,103.22840636772857
302,109.17595780882306
303,105.64159337893503
304,104.53577868912188
305,107.24710346456624
306,105.01108847176674
307,103.28219035967142
308,103.27544002398955
309,107.37457751857636
310,105.68602892639399
311,105.75590565214075
312,108.19691769899005
313,103.80588809936748
314,104.6162821228398
315,105.3259641713488
316,106.30250134659615
317,106.04751782844278
318,105.57613706186707
319,106.0446974784367
320,105.97136665422963
321,104.76478340998749
322,104.59600921429728
323,106.78901890319092
324,104.47613497814883
325,103.9612215102985
326,105.66930230724505
327,105.99649542244182
328,110.84320692732516
329,104.93827765993987
330,108.25210570980616
331,107.87785471415832
332,104.02346962731536
333,107.9657346590678
334,104.06932423350504
335,101.1365854591893
336,107.68540098547709
337,102.97880032041483
338,107.41025747911223
339,105.15816131468607
340,109.86306671247209
341,108.6987533527999
342,105.67271977360664
343,105.22156034843229
344,104.18681228454356
345,105.75084064652467
346,106.08968101037945
347,105.93869824003998
348,106.99917357510591
349,107.86047657269758
350,107.4203973501748
351,105.21044256297475
352,103.8807765228663
353,109.50303928092268
354,105.41268035396811
355,105.50458165523764
356,105.78436732587409
357,103.15817087855218
358,105.90591290193814
359,105.92008708571758
360,108.13763995654438
361,108.31134911650689
362,106.93947483716474
363,108.81311480019296
364,107.64681973487126
365,106.95298395181338
366,107.32364958197643
367,106.63791796141015
368,106.24694422680369
369,106.51858106081175
370,104.81541689520071
371,107.64970090656062
372,105.11993469659069
373,108.8067953243958
374,106.64195293959862
375,107.25718376341685
376,108.16317742010408
377,108.47942920308257
378,104.06883616990787
379,106.81354462873749
380,109.00496504971431
381,103.86563705275125
382,108.05363730107875
383,102.78516171385631
384,105.26847644260548
385,107.40793729681715
386,104.03441812905285
387,105.39398504749975
388,104.43848071709073
389,110.69555079698463
390,107.74485260697672
391,108.56807974955625
392,107.00523699667737
393,106.76079758170597
394,104.2517724327914
395,106.91809163659232
396,105.99581328339866
397,109.25166266535436
398,109.8350213965781
399,110.50296364963869
400,109.29188433342007
401,106.4064324695419
402,105.38889188540072
403,109.17094333180673
404,108.3671192841931
405,104.13435897049665
406,108.39928719420178
407,109.33423647726391
408,107.83990669344288
409,107.3687922876352
410,106.14043217340176
411,104.87947464557658
412,109.38994018928099
413,107.18790096958283
414,107.35596740004964
415,111.30509922938809
416,109.22540044305848
417,108.61477482010461
418,108.17396020362484
419,110.94652325114846
420,111.36239421468669
421,109.79889300019329
422,109.1209842178839
423,103.78396620439442
424,108.23723851430796
425,107.74618811731405
426,108.21090079873002
427,109.92566377688898
428,102.57677945186853
429,106.93405675878086
430,108.62902152435791
431,107.17203851427982
432,105.2884189891284
433,109.87664458925032
434,108.7089325923594
435,106.22943554423856
436,108.81771971204591
437,109.84768203266448
438,108.2315058686769
439,109.83844478677631
440,108.41021474481818
441,107.47960022899423
442,105.96756552108359
443,108.13087791389958
444,108.70764272694112
445,110.08702426080879
446,108.12143014601443
447,109.2827470742105
448,106.45494702142246
449,106.83515230767725
450,108.19585595008365
451,106.32358588243956
452,110.08953105596507
453,109.3914728947228
454,109.03956487879664
455,109.17532694888165
456,112.55573537978783
457,107.59203362466538
458,104.14297733433585
459,108.96054234043358
460,108.47680101825848
461,107.55902025667511
462,106.65243292826442
463,107.74773194829841
464,109.00479021082049
465,107.6524663031338
466,113.49897738314695
467,106.769015524159
468,107.11972774528401
469,104.1446444700998
470,109.24075933206865
471,104.72086704716612
472,107.6906446620409
473,108.23407028748275
474,107.381796631084
475,112.29482287885588
476,110.82167499944228
477,111.48695237073942
478,107.09961706765237
479,111.13740258258392
480,109.88795973419292
481,110.45449674298298
482,110.98627310058522
483,107.12556311891568
484,108.11013208433913
485,110.69962058934914
486,103.67883512343094
487,112.03235769692805
488,110.127577339797
489,108.94550040441428
490,109.49350216397421
491,107.00817820262513
492,108.3837073246586
493,111.29969136050062
494,111.71067858245016
495,114.52257799812976
496,108.99775909513265
497,107.84396428634624
498,108.14804731606374
499,107.15585973930104
500,109.05164541215778
501,109.98821438881365
502,109.16964272148232
503,111.44618185513146
504,108.80040054841737
505,108.58925791809294
506,108.13693240472182
507,106.04949348345406
508,106.19450328574227
509,106.98698207137066
510,111.96339625307633
511,111.1662857904727
512,112.14090144936958
513,106.74174099539775
514,105.48408880836637
515,108.11638230567486
516,109.80327246456561
517,110.46413755329124
518,111.57780657388345
519,110.0655096545942
520,112.99735869752796
521,109.08186334947817
522,107.71595258215628
523,106.19469360567773
524,107.79418903038803
525,110.07135204994034
526,107.82464264619524
527,111.49051775257857
528,112.456620514063
529,104.90770616016036
530,111.38988201272022
531,105.19744928840899
532,110.4945180432968
533,112.15610610281337
534,109.85090472296899
535,107.17662417496493
536,108.57993257990519
537,109.2422790009522
538,109.41583764643363
539,109.38927325281672
540,109.5900234758061
541,110.2514535931695
542,107.42203299083904
543,109.36980976480608
544,112.90502319610714
545,109.11384372596241
546,109.01007837025637
547,112.06874339731826
548,104.80855992113538
549,112.30424913262283
550,108.69222928429684
551,110.298420991332
552,110.17771576213943
553,111.8845006323218
554,109.47884836674267
555,108.67244186527134
556,112.63862266492157
557,105.32900317283779
558,110.11242094463418
559,107.39028554306465
560,108.57735543436941
561,114.1373633943656
562,110.03998897969029
563,110.53363099135412
564,106.59465959612916
565,108.71397162930474
566,110.57943329946772
567,110.91007333008467
568,111.44855237626712
569,110.246238249827
570,111.29717589748874
571,111.16489816177446
572,106.61200218108645
573,110.35962490758227
574,111.83553051744606
575,111.49357934277164
576,109.60017782541026
577,108.73069990274665
578,108.11936825385008
579,110.10790496011617
580,112.65017530297828
581,106.4943915654994
582,109.09218218161442
583,108.14630823497423
584,112.0097573094167
585,109.34513373553807
586,109.52636997911026
587,110.04762003171066
588,111.38616110346715
589,109.72443357397962
590,104.43074395244025
591,111.62345384446226
592,111.42869746936437
593,110.12529246725087
594,108.41004571497052
595,111.29540505760856
596,111.36402321587529
597,109.67917511375826
598,110.19944807140753
599,108.78624952927069
600,110.30301724566148
601,107.57295099441048
602,111.52204292614987
603,108.81224523233148
604,111.19074675561593
605,107.91615417523113
606,109.56148555152969
607,110.53412414224161
608,107.44718669733408
609,111.01234668171291
610,110.03720165583549
611,107.32421145015863
612,108.2158466060451
613,112.04596174160451
614,112.64020418083327
615,110.59862673009856
616,111.6853005838976
617,111.336778173499
618,111.56163222182732
619,113.48763059289236
620,107.91492320081916
621,112.29507996481318
622,110.19136016314884
623,110.52006083850978
624,110.37726092450296
625,110.24462886345538
626,108.55567444489067
627,111.3878699663897
628,114.37618336811006
629,110.93511797910983
630,111.05768162248239
631,109.69890227978402
632,110.85158085341081
633,112.03187332435137
634,110.37204703875535
635,110.21789619581945
636,111.94498661399864
637,109.31538213595897
638,111.66929994611537
639,112.81784616562868
640,113.9099763848051
641,111.02217285692171
642,113.9509697493774
643,113.29741425792072
644,109.2489692250377
645,108.81829829784407
646,110.65700964387717
647,113.3375502755901
648,111.14782840738403
649,110.10379118968882
650,114.42227728718309
651,111.90426525401693
652,106.70191379553435
653,111.99005037640386
654,112.4084178267528
655,111.83214206700588
656,112.29291779528769
657,111.27149187976983
658,108.78178151695249
659,110.68967605414063
660,109.55234390947874
661,109.59056574471681
662,108.94236354963148
663,112.38591172065122
664,111.68913971000543
665,110.60941116424382
666,110.21944108160841
667,111.48362634202897
668,113.7011981814158
669,107.54669401608352
670,112.32117575017838
671,110.48827655215192
672,107.82278712314398
673,107.7127914718616
674,109.7908499782215
675,112.06763590071938
676,112.42692296527404
677,109.77499473695697
678,113.6991411183127
679,114.52318784130203
680,112.4814961820897
681,110.51860028318158
682,113.9623070288238
683,113.23630351826691
684,113.47235083474526
685,110.43661295705
686,106.09241599324663
687,116.00707213747287
688,108.5636787643613
689,111.72582528256062
690,116.5707583543013
691,112.48230775292723
692,113.7315141314012
693,108.84007533734939
694,108.30136219900612
695,110.80309849009728
696,114.0617918344985
697,111.19956208074508
698,110.31453725606956
699,112.31147370504233
700,114.09111908689682
701,109.04905806759743
702,109.52952257755204
703,110.38492043440692
704,114.16316634144754
705,112.45514355696672
706,116.26139849726061
707,113.88155455047229
708,111.95002441311526
709,114.56190235022419
710,112.46625283972234
711,110.64490847642698
712,113.42617345811723
713,110.68502326520152
714,111.50831538391293
715,114.75608819360187
716,111.9093532433317
717,110.51700704750561
718,111.20596823258758
719,114.18955876133771
720,111.05221039412498
721,111.39484436889484
722,111.15927507062896
723,112.55896618644132
724,111.4313704804198
725,109.00989285724287
726,110.4503981712616
727,110.3703572126689
728,114.73372944158766
729,113.88357426553493
730,113.44386057585787
731,111.26972094091016
732,110.65993036808808
733,111.28753423935123
734,110.20984533788135
735,117.31902253206191
736,107.84497475956795
737,113.47461153141563
738,109.788446363869
739,112.15980056525352
740,110.40340033770075
741,110.03504305455797
742,110.12078521329109
743,115.92200703357827
744,112.15689486427584
745,110.90228437125954
746,113.55605980495375
747,112.47596168455604
748,113.90608781169661
749,108.82824427465297
750,113.09468274194427
751,114.0435620038236
752,109.18565319130558
753,113.41589783090478
754,115.92250793821553
755,112.51104695577834
756,114.1941718434231
757,113.90307851144782
758,111.15748388951357
759,112.66256645744195
760,109.45956129815471
761,111.7014424030856
762,113.14590220844859
763,114.07118504911881
764,112.68464613533656
765,114.08580718664372
766,110.45042515861104
767,112.46322090863275
768,112.7155321135342
769,116.38649373674615
770,112.26929584062724
771,111.7098937961696
772,112.76090744727401
773,110.89023604446265
774,113.12420857310352
775,112.01880838785426
776,109.17646167516952
777,112.65212162282882
778,112.14436649390859
779,109.52474403650139
780,112.66544029192079
781,115.78851848698355
782,113.86249202185114
783,114.05379687369576
784,110.15698700023779
785,113.80379515250361
786,113.15689554068763
787,113.9280648178858
788,113.72518954803334
789,110.17030881728428
790,112.81698660937776
791,111.3939444766989
792,112.81939597529701
793,111.13462027813041
794,115.56420083660163
795,111.23113329878277
796,111.16099173978655
797,113.11782684735337
798,110.82421388239746
799,112.13882340963744
800,111.33793882013161
801,115.82991015222571
802,114.58885169709033
803,112.9119630365092
804,112.25410601150236
805,114.92799340125718
806,113.86616440438328
807,114.06143914171544
808,113.0225079649428
809,109.7079705118069
810,112.8690167522335
811,112.03846705314912
812,114.40303563892076
813,115.1460681867294
814,111.8159194904321
815,114.07801034044226
816,116.62239619424048
817,111.82459112216272
818,116.53321844782526
819,111.47354172021964
820,113.23395141781177
821,113.17503922282616
822,113.22960683684877
823,111.5405115974621
824,112.04274017445437
825,111.8988845695508
826,113.89744915607096
827,113.91277308318588
828,117.71375047574024
829,116.0129788555038
830,112.26043346530572
831,113.93895836736303
832,115.2925343666722
833,113.3685614098968
834,113.17711405103258
835,113.42856663459068
836,115.06896964613186
837,111.64675508470974
838,112.70101704090713
839,114.30216222705046
840,113.9931101540987
841,113.85828172347863
842,112.64839418747553
843,115.34192854270604
844,117.67343403574662
845,114.22734924282301
846,113.03696570843756
847,114.94358069212313
848,112.36259599523105
849,111.95022189029574
850,113.52394154748977
851,108.30143242559366
852,111.16780677540459
853,112.78844577921856
854,110.78623394564514
855,111.43634781699653
856,112.63673989817555
857,110.23288873740141
858,112.71523868804334
859,112.46538511807516
860,113.59525924679353
861,115.86132049610548
862,113.90644510139394
863,113.61202437864462
864,113.77725355797946
865,114.04155474874585
866,111.56169670879937
867,113.37400842330321
868,114.22942688911421
869,110.87875004525998
870,115.35990173980949
871,115.79965413254881
872,112.38243654858661
873,113.17077970368462
874,111.90532166826154
875,115.06869070154532
876,111.5556928602535
877,113.2413714428919
878,111.97665401069955
879,113.80455108530587
880,110.12231304270865
881,116.3718042817445
882,111.79775792440815
883,113.85483028698427
884,113.31804535898499
885,112.22689334009523
886,111.98357340160007
887,115.63992247638039
888,112.7238163289801
889,114.32539042998359
890,112.18798926325148
891,112.50453357975034
892,114.75128459744795
893,115.67548159616621
894,113.47188656730974
895,110.98651486663175
896,117.83408248594954
897,112.13286791384321
898,110.77056843097053
899,119.05034961088647
900,113.06117356668909
901,110.95349101996285
902,112.51777563718389
903,114.62742427846717
904,114.28061746794046
905,112.2041763846044
906,117.56070297519386
907,112.87969799376091
908,111.56106633231137
909,115.85938907169103
910,116.60367133748164
911,112.3180834366263
912,111.15787966096454
913,116.02893603476822
914,109.8808781744834
915,111.52972864037326
916,115.92529148595273
917,113.88710199490293
918,113.47732098763588
919,114.71819819090724
920,113.71436613367143
921,111.42987225962632
922,116.58670785017873
923,116.69187745993163
924,114.45978743031456
925,114.14664404574053
926,118.7428601135368
927,113.51796008364961
928,113.55886787890113
929,114.81416121785715
930,117.03500032767924
931,117.28503645082873
932,113.589469047266
933,114.73037702471315
934,111.36462868598949
935,113.50390536843229
936,112.4543196460292
937,112.12826068551759
938,117.51208228808753
939,112.57134112166885
940,113.09966915533506
941,114.901526021751
942,116.7724074151163
943,115.14589654217751
944,119.70926691101485
945,114.04809211782086
946,114.72171335642815
947,114.76231524846669
948,117.08802713415751
949,115.23920177117195
950,113.99904103766276
951,112.34328089211222
952,114.73388372431212
953,117.0544063054547
954,113.43765399917672
955,115.32298689328321
956,114.76405844338501
957,116.00544654529801
958,112.6755252761571
959,118.98493352725866
960,111.7399051543701
961,113.57369429777243
962,116.18753188969403
963,114.91134471762822
964,115.98436350405221
965,113.33868059361642
966,114.18775064837756
967,114.36828122373637
968,117.48877443298825
969,115.73753251912565
970,115.95641928684036
971,113.0536048324948
972,116.31358560433003
973,114.83332834070197
974,117.1667817226268
975,118.42291888485629
976,113.78755592752564
977,113.5947515589061
978,112.68551962838298
979,114.13268384351429
980,113.66200670604006
981,115.15126263585253
982,114.14929794660353
983,113.7213922889481
984,116.5799019344501
985,112.58109356865407
986,115.32917387861225
987,113.65716004745944
988,115.92384764493531
989,117.2516824815624
990,113.8809932695609
991,115.37526763049348
992,114.85678125415052
993,112.90632611355896
994,114.99270302141247
995,115.09530781726374
996,115.34872898411487
997,114.13209183415553
998,114.7231582774366
999,112.24541761706205
1000,113.8302589831687
1001,115.66424193498561
1002,116.34307562240643
1003,113.71929131916484
1004,114.77912401027615
1005,115.03155946687413
1006,114.98415147344606
1007,115.66845942928887
1008,110.95645960892885
1009,114.49965128995528
1010,115.08203316010666
1011,112.60895377121062
1012,117.96321639619246
1013,114.94397604872646
1014,117.753261572963
1015,113.05098266209166
1016,112.82298715745097
1017,115.09163262683316
1018,111.29127435113789
1019,115.08408727534244
1020,114.85408171877275
1021,116.69644313996066
1022,116.07264676087183
1023,113.8410430781864
1024,112.4864203838456
1025,118.11142228585348
1026,113.10796220457591
1027,112.60650580534352
1028,112.53318776412203
1029,116.94283778608708
1030,113.67573634523016
1031,113.21141976664364
1032,114.99948266042759
1033,114.31547028071623
1034,113.37840787603528
1035,116.24780324895234
1036,116.87565525730359
1037,116.72084570900832
1038,116.28921892763502
1039,115.56578204624424
1040,111.21388889761393
1041,118.10928296119116
1042,115.37985877693242
1043,115.99727479568305
1044,117.01595076679905
1045,117.65777792299205
1046,115.63289837188438
1047,115.6722067554916
1048,113.6076606451632
1049,114.87726616111145
1050,113.10772431161567
1051,113.38110867918944
1052,113.03876660512046
1053,114.518776070374
1054,116.93390146753865
1055,121.18253869475441
1056,115.22444531739441
1057,112.15345961913242
1058,117.3850750855658
1059,114.25834620368185
1060,113.54348521981038
1061,115.28917275593703
1062,112.39297895541547
1063,115.3238918200752
1064,114.70693478733345
1065,115.08514501429882
1066,115.65590812247112
1067,115.03272960962252
1068,114.93507383348009
1069,115.47566238377853
1070,115.74245341052548
1071,112.85328920335029
1072,112.06085674739658
1073,114.80213149785828
1074,112.0644881781449
1075,115.10955689583582
1076,116.81650576336625
1077,116.15773669780036
1078,112.85165718823613
1079,113.2319410739044
1080,115.61351989389493
1081,114.15875639203672
1082,114.33245950520735
1083,116.16398456774047
1084,112.99998316758135
1085,114.17645554570568
1086,113.38311190869585
1087,112.90135326702944
1088,113.27777481754933
1089,116.35115801765672
1090,115.10416051707172
1091,113.24646813750621
1092,114.54683945790775
1093,111.73566498060153
1094,113.55087456831774
1095,119.32085353186355
1096,114.84540475462896
1097,116.49338203628834
1098,114.90324291995437
1099,115.73469741186943
1100,116.3689981984563
1101,112.83735573183445
1102,114.9888071737786
1103,118.21248471588522
1104,113.46781176665948
1105,113.9299756237693
1106,114.45149918955146
1107,115.60894027616801
1108,116.12472223907419
1109,117.61368822384593
1110,116.08182382811773
1111,114.96266762525146
1112,117.60903874464726
1113,116.50284125547364
1114,112.10715904596974
1115,120.15513759242204
1116,118.64611111173056
1117,114.77369132836195
1118,115.8697756554582
1119,117.76649289424152
1120,114.77717804002833
1121,116.58607175103513
1122,117.33829800081556
1123,113.10324648503624
1124,113.9319762285839
1125,116.98318278006077
1126,116.06570542596849
1127,116.99536454322923
1128,114.88631483314389
1129,114.57710439459458
1130,111.16148435893388
1131,112.87039551563525
1132,115.26014620693627
1133,116.81873072166597
1134,116.23555992206711
1135,114.92029081459086
1136,114.63678789622148
1137,115.61823127971702
1138,115.34382010637938
1139,117.99999927424322
1140,115.48728508186112
1141,112.23539173544171
1142,112.65623235717379
1143,118.24231714317824
1144,112.86591228917472
1145,116.74064778803793
1146,114.67831203484157
1147,114.8789305205198
1148,114.95355615206896
1149,117.66795127852332
1150,114.84284240379567
1151,115.1652172823727
1152,112.173563753025
1153,115.65185181032292
1154,116.30384100606778
1155,115.72331755160494
1156,118.04407453055589
1157,115.36186558290484
1158,115.85270392445777
1159,118.55496847264031
1160,112.16112884143496
1161,114.35268864797582
1162,118.1198243536839
1163,117.14291806231577
1164,116.63055831678862
1165,116.94222341626306
1166,115.93416366611964
1167,118.5463209333655
1168,116.04172479568624
1169,115.7690066211182
1170,115.61024131359692
1171,115.68108906317333
1172,112.98434943572792
1173,116.84273863804222
1174,115.04350730773939
1175,118.95119695967503
1176,115.15903158196325
1177,116.15512064935189
1178,115.80942583825215
1179,114.06803063535874
1180,117.30632748588789
1181,119.13507614503393
1182,115.29827539986644
1183,114.72973921197288
1184,114.62349226220807
1185,111.551664904665
1186,114.98358742532442
1187,115.84402104932764
1188,117.45433788415744
1189,117.2677008732991
1190,114.5173767529113
1191,114.79948465352726
1192,117.60368320707629
1193,115.01167301098823
1194,114.34125622051069
1195,118.14905300852175
1196,117.44187459732588
1197,115.406960373536
1198,114.18448182369042
1199,111.35092244187624
1200,116.5567231139052
1201,113.58719577078239
1202,111.45707703099986
1203,118.5547744872143
1204,116.6836479772417
1205,113.11226158084852
1206,112.96402741191706
1207,117.13729262161566
1208,113.64195340216574
1209,117.99270667668418
1210,116.6358246316483
1211,116.47858490067762
1212,116.2172554423575
1213,115.79322579530789
1214,117.17379284845363
1215,114.50704303283013
1216,115.58952795168132
1217,116.9239243966265
1218,116.54840487478339
1219,113.03483307371538
1220,114.42635565706334
1221,115.93513740123366
1222,114.61584349292177
1223,118.9835197060671
1224,114.65021305092499
1225,115.11438661551914
1226,116.97997518197663
1227,116.1044589025863
1228,115.15511039863193
1229,113.93492548957197
1230,116.05318126477299
1231,117.53057403277386
1232,116.4127870327307
1233,113.90043243575703
1234,118.93253977956397
1235,112.56801199652472
1236,112.29796195930996
1237,117.38660074482019
1238,115.91930792416022
1239,114.37075819489213
1240,113.27472983391792
1241,120.11557468163642
1242,115.71024820553806
1243,116.54654803680829
1244,116.11598293090397
1245,116.3518835323539
1246,116.56449928933874
1247,116.95118904195897
1248,114.73791480972791
1249,114.90708219391117
1250,112.01031510380199
1251,113.93373449198275
1252,116.03853954497605
1253,117.58831944493296
1254,116.69829861543809
1255,114.8207699028137
1256,112.97773198566867
1257,109.95127096194621
1258,117.81135690137167
1259,114.33131896624688
1260,114.61472323521228
1261,115.77666584518067
1262,112.70425086225713
1263,114.8176480630142
1264,119.56598624012778
1265,116.53163461892755
1266,116.24116597254566
1267,112.35947417063429
1268,120.01345096499347
1269,112.68243002282094
1270,119.37443066313232
1271,111.30141911491694
1272,118.34400072966963
1273,118.7711058440738
1274,113.88789529728476
1275,116.38357933150284
1276,116.63507362451244
1277,113.9142062867403
1278,112.64523171745155
1279,112.9096928845023
1280,116.62879362205524
1281,115.37818460134356
1282,114.42144141036522
1283,117.48519624971937
1284,116.56940190994902
1285,114.04393564915367
1286,113.15404225512823
1287,116.60454217603967
1288,114.48441461497667
1289,115.75954301226325
1290,118.71527248303354
1291,116.56886161781092
1292,113.84119112122114
1293,115.88855690053646
1294,113.66344346650085
1295,118.78726602033383
1296,114.44854206465135
1297,115.98770846643166
1298,116.1900891178055
1299,115.89457152266381
1300,111.66040894883425
1301,112.68609069430757
1302,114.67564795857508
1303,116.22061762242473
1304,115.30759076622613
1305,113.67023931493823
1306,112.8890605513058
1307,114.78415892522607
1308,114.65167668044815
1309,116.61564640606423
1310,114.93867128774255
1311,116.79804828086881
1312,114.40464825399174
1313,115.08333738463853
1314,114.90045503240874
1315,114.03309910032883
1316,116.84934579811059
1317,113.97318218573359
1318,114.55834713316736
1319,115.4566371478808
1320,113.00935376302976
1321,114.95547017701922
1322,114.18394481153442
1323,114.83145703718833
1324,115.48910779688495
1325,114.01032546016808
1326,115.17118061042329
1327,118.2298397330574
1328,115.56206580012733
1329,117.90533861630946
1330,116.30894520866524
1331,117.16541033484786
1332,114.06929473987371
1333,115.82914137694387
1334,115.88825810405613
1335,114.39627687140167
1336,113.97695870477894
1337,112.64316253131051
1338,118.61704152001572
1339,113.68101642734884
1340,118.31931536915397
1341,114.69292898455926
1342,113.90396196993274
1343,116.8750112517081
1344,114.36860468943134
1345,116.7689132486492
1346,114.96736999099306
1347,116.5948319308587
1348,113.69859157280573
1349,117.29863795873433
1350,116.61284476649516
1351,113.79855303185343
1352,120.92467235340303
1353,116.7199849883685
1354,120.22160266186962
1355,118.84212534087581
1356,115.26483295915646
1357,114.81886349658936
1358,114.83738483153802
1359,111.98513403289513
1360,114.25440060966099
1361,116.1404744266487
1362,118.69972088302023
1363,114.10311726663573
